13.0,2,3.0,-73.981559,40.780383,1,-73.964205,40.754762,0.5,0.5,0.0,0.0,14.0,960.0,1.0,0.0
8.0,1,2.2,-73.979556,40.761652,1,-73.956547,40.779756,0.5,0.5,0.0,0.0,9.0,360.0,1.0,0.0
14.5,1,3.38,-73.990027,40.73293,1,-73.984545,40.76981,0.5,0.5,0.0,0.0,15.5,1140.0,0.0,1.0
52.0,1,16.3,-73.786978,40.641333,2,-73.988395,40.731463,0.0,0.5,8.0,0.0,60.5,2520.0,1.0,0.0
6.0,1,1.1,-73.975714,40.751119,1,-73.9887,40.744567,0.0,0.5,0.0,0.0,6.5,240.0,1.0,0.0
6.0,1,1.26,-73.975623,40.681655,1,-73.99218,40.689735,0.0,0.5,1.2,0.0,7.7,300.0,0.0,1.0
11.5,1,2.7,-73.984243,40.754726,1,-74.00601,40.722385,0.0,0.5,0.0,0.0,12.0,600.0,1.0,0.0
24.0,2,6.4,-73.959285,40.774453,1,-73.982655,40.693699,0.5,0.5,5.0,0.0,30.0,1680.0,1.0,0.0
4.0,1,0.6,-73.986646,40.766602,1,-73.984383,40.760042,0.0,0.5,0.0,0.0,4.5,120.0,1.0,0.0
4.5,1,0.6,-73.999111,40.744559,1,-74.002062,40.750765,0.5,0.5,1.1,0.0,6.6,180.0,1.0,0.0
8.5,1,1.5,-73.983317,40.756156,1,-73.990311,40.768914,0.0,0.5,0.0,0.0,9.0,540.0,1.0,0.0
11.5,2,3.2,-73.954253,40.774595,1,-73.994087,40.752303,0.0,0.5,2.4,0.0,14.4,540.0,1.0,0.0
8.5,1,1.79,-73.986332,40.761988,1,-73.959783,40.75839,0.5,0.5,1.5,0.0,11.0,600.0,0.0,1.0
14.5,1,4.3,-73.951649,40.714026,1,-73.994073,40.686206,0.5,0.5,3.1,0.0,18.6,660.0,1.0,0.0
5.0,1,0.8,-73.970578,40.796573,1,-73.965824,40.790327,0.5,0.5,0.0,0.0,6.0,300.0,1.0,0.0
15.0,1,3.99,-73.973017,40.785305,1,-73.984792,40.741967,0.5,0.5,3.1,0.0,19.1,840.0,0.0,1.0
14.5,3,3.9,-73.986808,40.761723,1,-73.950832,40.785865,0.5,0.5,0.0,0.0,15.5,840.0,1.0,0.0
10.5,1,2.44,-73.961715,40.764275,1,-73.978167,40.783387,0.5,0.5,2.2,0.0,13.7,720.0,0.0,1.0
11.0,4,2.3,-73.966433,40.760607,1,-73.98923,40.776164,0.5,0.5,0.0,0.0,12.0,780.0,1.0,0.0
10.5,1,2.67,0.0,0.0,1,0.0,0.0,0.5,0.5,1.5,0.0,13.0,600.0,0.0,1.0
6.0,1,1.1,-73.986102,40.730845,1,-73.980283,40.744227,0.5,0.5,1.4,0.0,8.4,240.0,1.0,0.0
52.0,1,19.93,-73.788122,40.641482,2,-73.97808,40.741662,0.0,0.5,25.0,0.0,77.5,1800.0,0.0,1.0
18.5,1,5.1,-73.945347,40.750839,1,-73.97603,40.786229,0.0,0.5,0.0,0.0,19.0,1140.0,1.0,0.0
16.5,1,5.2,-73.970058,40.755845,1,-73.958708,40.810112,0.0,0.5,3.4,0.0,20.4,780.0,1.0,0.0
9.5,1,2.48,-73.976947,40.752015,1,-73.978418,40.778077,0.5,0.5,0.0,0.0,10.5,540.0,0.0,1.0
8.5,1,2.0,-73.957815,40.782483,1,-73.976356,40.765829,0.5,0.5,1.9,0.0,11.4,480.0,1.0,0.0
4.5,1,0.4,-73.993451,40.741844,1,-73.992023,40.737908,0.5,0.5,1.1,0.0,6.6,180.0,1.0,0.0
14.0,1,3.81,-73.973432,40.763077,1,-74.008247,40.736782,0.0,0.5,0.0,0.0,14.5,840.0,0.0,1.0
20.0,1,4.7,-73.930049,40.754651,1,-73.956628,40.719775,0.0,0.5,0.0,0.0,20.5,1500.0,1.0,0.0
5.5,1,1.0,-73.956518,40.767212,1,-73.96268,40.758946,0.5,0.5,0.0,0.0,6.5,300.0,1.0,0.0
17.0,1,4.9,-73.949527,40.772179,1,-73.988278,40.723221,0.0,0.5,3.5,0.0,21.0,840.0,1.0,0.0
23.0,1,7.07,-73.948955,40.781687,1,-73.86053,40.830582,0.5,0.5,0.0,0.0,24.0,1020.0,0.0,1.0
7.0,4,1.7,-73.988785,40.748172,1,-74.005686,40.737563,0.0,0.5,0.0,0.0,7.5,300.0,1.0,0.0
6.5,1,1.5,-74.005287,40.72006,1,-74.011788,40.703565,0.0,0.5,0.0,0.0,7.0,360.0,1.0,0.0
10.5,3,2.4,-73.941047,40.792672,1,-73.972655,40.785887,0.5,0.5,0.0,0.0,11.5,660.0,1.0,0.0
25.0,1,7.6,-73.996413,40.760061,1,-73.98317,40.696712,0.5,0.5,2.0,0.0,28.0,1200.0,1.0,0.0
5.0,2,0.6,-73.975721,40.749088,1,-73.977431,40.742865,0.5,0.5,0.0,0.0,6.0,300.0,1.0,0.0
5.5,1,1.2,-73.992066,40.725294,1,-73.981999,40.740749,0.5,0.5,1.3,0.0,7.8,240.0,1.0,0.0
8.0,1,1.9,-73.994074,40.751334,1,-73.970746,40.75351,0.5,0.5,0.0,0.0,9.0,420.0,1.0,0.0
12.0,3,2.9,-73.98805,40.719445,1,-73.98813,40.748152,0.5,0.5,0.0,0.0,13.0,720.0,1.0,0.0
47.0,6,16.62,-73.782,40.644722,1,-73.963812,40.710385,0.5,0.5,9.5,0.0,57.5,1680.0,0.0,1.0
21.5,2,5.25,-73.890257,40.747022,1,-73.927018,40.762737,0.0,0.5,0.0,0.0,22.0,1620.0,0.0,1.0
11.0,5,2.92,-73.931163,40.693795,1,-73.974975,40.68538,0.5,0.5,0.0,0.0,12.0,720.0,0.0,1.0
29.0,1,9.7,-73.979974,40.676291,1,-73.949717,40.754863,0.5,0.5,0.0,0.0,30.0,1260.0,1.0,0.0
7.5,2,1.6,-73.966911,40.756822,1,-73.987132,40.749558,0.5,0.5,1.7,0.0,10.2,420.0,1.0,0.0
4.5,1,0.6,-73.946802,40.775758,1,-73.957075,40.779965,0.0,0.5,0.0,0.0,5.0,180.0,1.0,0.0
14.0,2,3.6,-73.923166,40.743903,1,-73.981993,40.768622,0.0,0.5,2.9,0.0,17.4,840.0,1.0,0.0
11.5,1,3.7,-73.993374,40.741852,1,-73.962431,40.767415,0.5,0.5,0.0,0.0,12.5,720.0,1.0,0.0
12.0,3,3.17,-73.975027,40.75739,1,-74.001703,40.719547,0.5,0.5,3.12,0.0,16.12,720.0,0.0,1.0
13.0,3,3.1,-73.964599,40.712473,1,-73.931234,40.701687,0.5,0.5,0.0,0.0,14.0,840.0,1.0,0.0
4.5,2,0.9,-73.991535,40.750002,1,-73.999762,40.738422,0.0,0.5,0.0,0.0,5.0,120.0,1.0,0.0
8.5,1,1.4,-73.976595,40.750308,1,-74.000392,40.757581,0.0,0.5,0.0,0.0,9.0,540.0,1.0,0.0
7.0,1,1.3,-73.982102,40.772692,1,-73.962011,40.768858,0.5,0.5,1.6,0.0,9.6,420.0,1.0,0.0
35.5,2,12.2,-73.978947,40.750848,1,-74.02942,40.633385,0.0,0.5,3.5,0.0,39.5,1560.0,1.0,0.0
34.5,1,11.57,-73.97367,40.752932,1,-74.008858,40.64334,0.5,0.5,0.0,0.0,35.5,1680.0,0.0,1.0
10.0,1,2.2,-73.990753,40.750619,1,-73.983813,40.728491,0.5,0.5,0.0,0.0,11.0,600.0,1.0,0.0
5.5,3,0.8,-73.991738,40.744695,1,-73.985278,40.749465,0.5,0.5,0.0,0.0,6.5,300.0,1.0,0.0
5.5,1,0.9,-73.962385,40.773208,1,-73.956558,40.783997,0.5,0.5,1.3,0.0,7.8,240.0,1.0,0.0
12.0,1,2.8,-73.976383,40.790907,1,-73.95405,40.765212,0.0,0.5,2.5,0.0,15.0,720.0,1.0,0.0
13.0,1,4.14,-73.960977,40.769423,1,-73.974653,40.737238,0.5,0.5,0.0,0.0,14.0,480.0,0.0,1.0
7.0,1,1.7,-73.967868,40.762674,1,-73.980666,40.742367,0.5,0.5,2.0,0.0,10.0,300.0,1.0,0.0
5.5,1,0.8,-73.954527,40.712384,1,-73.960677,40.707211,0.5,0.5,1.95,0.0,8.45,300.0,1.0,0.0
16.5,1,4.5,-73.980548,40.738282,1,-73.951597,40.723409,0.5,0.5,0.0,0.0,17.5,1080.0,1.0,0.0
17.0,6,5.25,-73.991658,40.744218,1,-73.926937,40.744345,0.0,0.5,0.0,0.0,17.5,900.0,0.0,1.0
5.5,1,1.4,-74.002154,40.740063,1,-73.989414,40.757346,0.0,0.5,0.5,0.0,6.5,180.0,1.0,0.0
4.5,1,0.6,-73.93224,40.697416,1,-73.939166,40.704838,0.5,0.5,0.0,0.0,5.5,180.0,1.0,0.0
9.5,1,1.97,-73.974508,40.793355,1,-73.992582,40.768467,0.0,0.5,0.0,0.0,10.0,540.0,0.0,1.0
5.5,1,1.05,-73.93371,40.702797,1,-73.918835,40.701562,0.5,0.5,0.0,0.0,6.5,300.0,0.0,1.0
13.5,1,4.2,-73.98674,40.76105,1,-74.006534,40.710178,0.5,0.5,2.9,0.0,17.4,720.0,1.0,0.0
6.5,2,1.0,-73.98132,40.741402,1,-73.979053,40.75274,0.5,0.5,0.0,0.0,7.5,420.0,1.0,0.0
3.5,1,0.5,-73.957373,40.769998,1,-73.961861,40.763791,0.5,0.5,0.0,0.0,4.5,60.0,1.0,0.0
32.0,5,11.2,-73.981103,40.759147,1,-73.858063,40.851752,0.5,0.5,2.0,0.0,35.0,1500.0,0.0,1.0
6.5,1,1.4,-73.914409,40.684992,1,-73.893751,40.678364,0.5,0.5,0.0,0.0,7.5,240.0,1.0,0.0
7.5,1,1.7,-73.956116,40.767761,1,-73.972216,40.752304,0.5,0.5,2.12,0.0,10.62,420.0,1.0,0.0
6.5,1,1.5,-73.99478,40.724989,1,-73.990892,40.738068,0.5,0.5,1.5,0.0,9.0,240.0,1.0,0.0
3.5,1,0.47,-73.994538,40.74059,1,-73.990977,40.765727,0.5,0.5,0.0,0.0,4.5,120.0,0.0,1.0
11.5,6,2.97,-73.988443,40.737442,1,-73.96252,40.7671,0.5,0.5,4.0,0.0,16.5,780.0,0.0,1.0
12.0,4,2.68,-73.957758,40.775298,1,-73.986787,40.757868,0.5,0.5,3.12,0.0,16.12,840.0,0.0,1.0
5.5,5,1.06,-73.962935,40.769387,1,-73.95084,40.771722,0.5,0.5,1.2,0.0,7.7,240.0,0.0,1.0
14.0,2,4.0,-73.958072,40.71553,1,-73.977415,40.680953,0.5,0.5,2.5,0.0,17.5,660.0,1.0,0.0
6.5,2,1.1,-73.950569,40.705281,1,-73.93605,40.697667,0.5,0.5,0.0,0.0,7.5,360.0,1.0,0.0
5.0,1,0.61,-73.951603,40.778072,1,-73.955887,40.771067,0.5,0.5,1.1,0.0,7.1,240.0,0.0,1.0
11.0,1,2.89,-73.982203,40.777367,1,-73.98197,40.746327,0.0,0.5,2.2,0.0,13.7,660.0,0.0,1.0
8.5,2,1.9,-73.984348,40.724949,1,-73.994958,40.726168,0.5,0.5,2.0,0.0,11.5,600.0,1.0,0.0
4.0,1,0.3,-73.969802,40.756124,1,-73.974954,40.758481,0.5,0.5,0.0,0.0,5.0,180.0,1.0,0.0
23.5,1,6.6,-73.987371,40.750349,1,-73.987558,40.749894,0.0,0.5,3.0,0.0,27.0,1680.0,1.0,0.0
32.5,1,11.3,-73.958743,40.716694,1,-73.982195,40.605874,0.5,0.5,0.0,0.0,33.5,1200.0,1.0,0.0
10.0,1,0.0,0.0,0.0,5,0.0,0.0,0.0,0.5,2.0,0.0,12.5,0.0,0.0,1.0
9.5,1,2.5,-73.955727,40.779592,1,-73.968307,40.75057,0.5,0.5,0.0,0.0,10.5,480.0,1.0,0.0
19.0,5,5.01,-73.97428,40.787305,1,-73.981683,40.734177,0.5,0.5,3.0,0.0,23.0,1380.0,0.0,1.0
8.5,1,2.2,-73.982168,40.762648,1,-74.006743,40.744362,0.0,0.5,2.0,0.0,11.0,480.0,1.0,0.0
5.5,2,0.77,-73.918592,40.742977,1,-73.906322,40.74145,0.5,0.5,0.0,0.0,6.5,240.0,0.0,1.0
8.0,1,1.7,-73.986717,40.761342,1,-73.977395,40.784333,0.5,0.5,1.0,0.0,10.0,420.0,1.0,0.0
12.0,2,3.0,-73.991954,40.769794,1,-73.966765,40.803905,0.5,0.5,0.0,0.0,13.0,660.0,1.0,0.0
7.0,1,1.63,-73.956705,40.766812,1,-73.97284,40.75586,0.0,0.5,0.0,0.0,7.5,360.0,0.0,1.0
4.5,5,0.76,-73.99143,40.708947,1,-73.99143,40.708947,0.5,0.5,1.0,0.0,6.5,240.0,0.0,1.0
7.5,1,1.9,-73.98079,40.733902,1,-73.969427,40.75751,0.5,0.5,0.0,0.0,8.5,420.0,1.0,0.0
5.0,1,0.9,-73.948787,40.77411,1,-73.95995,40.766899,0.5,0.5,0.0,0.0,6.0,180.0,1.0,0.0
3.0,1,0.0,-73.98262,40.731106,1,-73.982564,40.731198,0.0,0.5,0.0,0.0,3.5,120.0,1.0,0.0
19.0,1,6.0,-73.997793,40.678758,1,-73.961115,40.720842,0.5,0.5,4.0,0.0,24.0,840.0,1.0,0.0
6.5,1,1.49,-73.999823,40.738242,1,-74.006537,40.720932,0.0,0.5,0.0,0.0,7.0,300.0,0.0,1.0
10.0,1,2.3,-73.984164,40.748344,1,-73.976366,40.725443,0.0,0.5,2.1,0.0,12.6,600.0,1.0,0.0
12.5,1,3.39,-73.951837,40.777762,1,-73.983825,40.73748,0.5,0.5,1.5,0.0,15.0,780.0,0.0,1.0
39.5,1,13.8,-73.999878,40.728419,1,-73.884205,40.857215,0.5,0.5,0.0,0.0,40.5,1800.0,1.0,0.0
6.0,1,1.3,-73.964461,40.756246,1,-73.954468,40.77317,0.5,0.5,0.0,0.0,7.0,240.0,1.0,0.0
20.0,1,6.9,-73.962112,40.759465,1,-74.016868,40.709086,0.5,0.5,5.25,0.0,26.25,720.0,1.0,0.0
13.0,1,3.5,-73.993472,40.747286,1,-73.953547,40.767142,0.5,0.5,0.0,0.0,14.0,780.0,1.0,0.0
30.5,1,10.8,-73.952876,40.678268,1,-73.865618,40.770886,0.0,0.5,0.0,0.0,31.0,1080.0,1.0,0.0
8.5,2,2.1,-73.988044,40.765053,1,-73.9801,40.743281,0.5,0.5,1.9,0.0,11.4,420.0,1.0,0.0
12.5,2,3.22,-73.985202,40.753642,1,-73.949305,40.77689,0.5,0.5,2.6,0.0,16.1,720.0,0.0,1.0
16.0,1,4.9,-73.975467,40.78208,1,-73.976957,40.726717,0.0,0.5,0.0,0.0,16.5,780.0,1.0,0.0
8.0,2,1.8,-73.972843,40.785469,1,-73.991413,40.763835,0.0,0.5,0.0,0.0,8.5,420.0,1.0,0.0
11.0,1,3.0,-73.930875,40.754919,1,-73.977856,40.762948,0.5,0.5,0.0,0.0,12.0,540.0,1.0,0.0
4.0,1,0.6,-73.952696,40.772142,1,-73.948148,40.780535,0.5,0.5,3.5,0.0,8.5,60.0,1.0,0.0
24.5,1,8.47,-73.972142,40.633652,1,-73.990562,40.730597,0.0,0.5,6.12,0.0,31.12,960.0,0.0,1.0
6.5,3,1.45,-73.978435,40.777607,1,-73.990285,40.761587,0.5,0.5,0.0,0.0,7.5,300.0,0.0,1.0
8.5,1,1.7,-73.977772,40.786988,1,-73.964084,40.77086,0.5,0.5,0.0,0.0,9.5,480.0,1.0,0.0
7.5,2,1.59,-73.983593,40.771033,1,-73.997813,40.751138,0.5,0.5,2.0,0.0,10.5,480.0,0.0,1.0
20.0,1,5.84,-73.995552,40.759477,1,-73.939142,40.821432,0.5,0.5,6.15,0.0,27.15,1200.0,0.0,1.0
2.5,1,0.4,-73.746943,41.043487,4,-73.746945,41.04349,0.5,0.5,0.0,0.0,3.5,60.0,1.0,0.0
10.0,1,1.9,-73.961923,40.763868,1,-73.990207,40.766909,0.0,0.5,1.5,0.0,12.0,720.0,1.0,0.0
16.0,1,4.5,-73.957528,40.725794,1,-73.992385,40.689736,0.5,0.5,3.4,0.0,20.4,840.0,1.0,0.0
16.5,2,4.5,-73.977913,40.684787,1,-73.965279,40.710941,0.5,0.5,5.25,0.0,22.75,960.0,1.0,0.0
8.5,1,1.9,-73.98064,40.745142,1,-73.98912,40.722948,0.0,0.5,0.0,0.0,9.0,420.0,1.0,0.0
5.0,1,1.0,-73.976131,40.744077,1,-73.985708,40.748092,0.5,0.5,0.0,0.0,6.0,240.0,1.0,0.0
11.5,1,3.48,-73.98904,40.763467,1,-74.006827,40.719445,0.5,0.5,3.6,0.0,16.1,660.0,0.0,1.0
13.5,3,3.6,-73.983055,40.762152,1,-73.983359,40.722113,0.5,0.5,2.9,0.0,17.4,780.0,1.0,0.0
9.0,1,2.3,-73.97143,40.759802,1,-73.945013,40.77509,0.5,0.5,2.0,0.0,12.0,540.0,1.0,0.0
6.5,2,0.9,-74.000222,40.761432,1,-73.985581,40.757192,0.5,0.5,0.0,0.0,7.5,420.0,1.0,0.0
9.0,1,2.1,-73.988932,40.741275,1,-73.984054,40.72145,0.5,0.5,0.0,0.0,10.0,540.0,1.0,0.0
5.0,2,0.96,-73.98017,40.745532,1,-73.982072,40.754097,0.5,0.5,0.0,0.0,6.0,240.0,0.0,1.0
5.5,1,1.02,-73.952632,40.786612,1,-73.953787,40.775457,0.5,0.5,2.0,0.0,8.5,300.0,0.0,1.0
22.0,1,6.6,-73.976458,40.780622,1,-73.885712,40.755454,0.5,0.5,0.0,0.0,23.0,1200.0,1.0,0.0
21.5,1,6.5,-73.940902,40.711985,1,-73.986929,40.761189,0.0,0.5,0.0,0.0,22.0,1200.0,1.0,0.0
14.5,1,3.9,-73.958527,40.717181,1,-73.985051,40.713718,0.5,0.5,0.0,0.0,15.5,900.0,1.0,0.0
6.0,1,1.4,-73.960822,40.772531,1,-73.978936,40.766871,0.5,0.5,0.0,0.0,7.0,300.0,1.0,0.0
24.0,3,8.1,-73.961973,40.759797,1,-74.009061,40.716952,0.5,0.5,6.25,0.0,31.25,1080.0,1.0,0.0
29.0,1,9.3,-73.948443,40.778641,1,-73.978786,40.690377,0.0,0.5,3.3,0.0,32.8,1260.0,1.0,0.0
52.0,1,1.97,-73.783292,40.64667,2,-73.970117,40.798872,0.0,0.5,15.6,4.8,72.9,2040.0,0.0,1.0
7.5,1,1.58,-73.957932,40.800937,1,-73.94116,40.805902,0.5,0.5,0.0,0.0,8.5,360.0,0.0,1.0
6.0,1,1.2,-73.987091,40.734105,1,-73.976124,40.749053,0.5,0.5,1.4,0.0,8.4,360.0,1.0,0.0
8.5,2,1.58,-73.98355,40.76566,1,-73.976088,40.78631,0.5,0.5,0.0,0.0,9.5,600.0,0.0,1.0
7.5,1,1.9,-73.99476,40.755432,1,-73.992404,40.735658,0.0,0.5,2.0,0.0,10.0,300.0,1.0,0.0
5.0,1,0.79,-73.988502,40.748457,1,-73.989762,40.739315,0.0,0.5,0.0,0.0,5.5,240.0,0.0,1.0
10.0,1,2.6,-73.985844,40.75951,1,-73.991669,40.736567,0.0,0.5,0.0,0.0,10.5,600.0,1.0,0.0
19.5,2,6.29,-73.978083,40.786577,1,-74.009492,40.723802,0.5,0.5,4.0,0.0,24.5,900.0,0.0,1.0
5.0,2,0.75,-74.0039,40.743005,1,-73.997782,40.746227,0.5,0.5,1.1,0.0,7.1,240.0,0.0,1.0
10.0,1,2.6,-73.957235,40.718327,1,-73.9914,40.717657,0.5,0.5,3.3,0.0,14.3,480.0,1.0,0.0
7.5,2,1.5,-73.984501,40.663215,1,-73.983949,40.680468,0.5,0.5,0.0,0.0,8.5,480.0,1.0,0.0
5.5,1,0.7,-73.99084,40.723684,1,-73.999845,40.728472,0.5,0.5,1.3,0.0,7.8,300.0,1.0,0.0
10.5,2,2.8,-73.972733,40.786017,1,-73.972405,40.75502,0.5,0.5,1.5,0.0,13.0,540.0,1.0,0.0
6.0,1,1.18,-73.978747,40.782467,1,-73.98527,40.769162,0.0,0.5,0.0,0.0,6.5,240.0,0.0,1.0
44.0,1,15.6,-73.991538,40.731642,1,-74.000787,40.57531,0.0,0.5,0.0,0.0,44.5,1740.0,1.0,0.0
10.0,2,2.6,-73.95684,40.784755,1,-73.957288,40.812826,0.5,0.5,0.0,0.0,11.0,600.0,1.0,0.0
25.0,5,8.58,-73.991607,40.74457,1,-73.943723,40.83056,0.5,0.5,5.1,0.0,31.1,1020.0,0.0,1.0
3.5,1,0.4,-73.993997,40.751263,1,-73.990426,40.75626,0.5,0.5,0.0,0.0,4.5,60.0,1.0,0.0
37.0,1,13.07,-73.96772,40.762827,1,-73.860535,40.894157,0.0,0.5,0.0,0.0,37.5,1380.0,0.0,1.0
38.5,6,11.89,-73.959795,40.813582,1,-73.992502,40.679612,0.5,0.5,5.0,0.0,44.5,2100.0,0.0,1.0
7.0,1,1.8,-73.987392,40.755419,1,-73.991397,40.734994,0.0,0.5,0.0,0.0,7.5,240.0,1.0,0.0
6.0,1,0.9,-73.967821,40.765238,1,-73.954767,40.767092,0.5,0.5,0.0,0.0,7.0,300.0,1.0,0.0
20.0,2,4.8,-73.98452,40.775207,1,-73.993886,40.722713,0.5,0.5,2.0,0.0,23.0,1560.0,1.0,0.0
2.5,4,0.1,-73.970288,40.76198,1,-73.969577,40.761717,0.5,0.5,0.0,0.0,3.5,60.0,0.0,1.0
5.0,1,0.86,-73.953607,40.7753,1,-73.957132,40.774427,0.5,0.5,0.0,0.0,6.0,240.0,0.0,1.0
12.5,5,3.15,-73.984802,40.769113,1,-73.9802,40.739257,0.0,0.5,1.0,0.0,14.0,900.0,0.0,1.0
10.5,2,2.73,-73.988822,40.757995,1,-73.959365,40.772737,0.5,0.5,0.0,0.0,11.5,660.0,0.0,1.0
13.5,2,4.2,-73.987197,40.759625,1,-74.013298,40.705069,0.0,0.5,2.8,0.0,16.8,660.0,1.0,0.0
6.0,1,0.9,-73.985147,40.747145,1,-73.983131,40.738003,0.5,0.5,1.4,0.0,8.4,360.0,1.0,0.0
8.0,6,1.83,-73.97199,40.762722,1,-73.990728,40.755342,0.5,0.5,2.12,0.0,11.12,420.0,0.0,1.0
2.5,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.5,0.0,0.0,3.0,0.0,0.0,1.0
6.0,1,1.0,-73.966261,40.770296,1,-73.974327,40.762299,0.0,0.5,0.0,0.0,6.5,300.0,1.0,0.0
12.5,2,3.1,-73.998076,40.72277,1,-73.974299,40.7613,0.0,0.5,0.0,0.0,13.0,840.0,1.0,0.0
25.5,1,8.59,-73.972283,40.754905,1,-73.93937,40.848722,0.5,0.5,0.0,0.0,26.5,900.0,0.0,1.0
3.5,1,0.4,-73.950737,40.779394,1,-73.950236,40.775519,0.5,0.5,0.0,0.0,4.5,60.0,1.0,0.0
16.0,1,4.8,-73.91787,40.769788,1,-73.954497,40.778053,0.5,0.5,0.0,0.0,17.0,900.0,1.0,0.0
11.5,1,3.48,-73.965515,40.795712,1,-73.993773,40.754005,0.0,0.5,0.0,0.0,12.0,540.0,0.0,1.0
5.5,1,0.8,-73.987338,40.75043,1,-73.993558,40.758887,0.5,0.5,0.0,0.0,6.5,240.0,1.0,0.0
12.0,5,2.93,-73.921042,40.753185,1,-73.987745,40.777572,0.5,0.5,1.8,0.0,14.8,660.0,0.0,1.0
19.5,1,6.2,-73.940251,40.751044,1,-73.937446,40.808559,0.5,0.5,0.0,0.0,20.5,780.0,1.0,0.0
5.5,1,1.0,-73.963584,40.782776,1,-73.95036,40.780098,0.5,0.5,1.0,0.0,7.5,240.0,1.0,0.0
39.0,1,13.5,-74.001604,40.735431,1,-73.864063,40.769585,0.0,0.5,11.07,4.8,55.37,1620.0,1.0,0.0
10.0,1,2.8,-73.991099,40.751079,1,-73.977967,40.783685,0.5,0.5,0.0,0.0,11.0,420.0,1.0,0.0
17.5,1,5.49,-73.978635,40.75222,1,-74.001007,40.710062,0.0,0.5,0.0,0.0,18.0,840.0,0.0,1.0
16.0,1,4.5,-73.958695,40.716957,1,-73.935607,40.761457,0.5,0.5,0.0,0.0,17.0,960.0,0.0,1.0
7.0,3,1.29,-73.973252,40.792855,1,-73.982113,40.778147,0.5,0.5,0.0,0.0,8.0,360.0,0.0,1.0
36.0,1,11.4,-73.781897,40.64455,1,-73.848805,40.738818,0.5,0.5,0.0,0.0,37.0,1740.0,1.0,0.0
31.0,1,10.3,-73.988777,40.756593,1,-73.87016,40.773172,0.0,0.5,0.0,0.0,31.5,1380.0,1.0,0.0
12.0,1,3.7,-73.95599,40.77613,1,-73.987988,40.729552,0.5,0.5,2.6,0.0,15.6,480.0,1.0,0.0
11.5,1,1.9,-73.99458,40.745788,1,-73.979445,40.727544,0.5,0.5,0.0,0.0,12.5,840.0,1.0,0.0
18.0,1,5.4,-73.994736,40.747858,1,-73.936927,40.79231,0.5,0.5,0.0,0.0,19.0,1020.0,1.0,0.0
9.5,1,2.63,-73.987013,40.766127,1,-73.973287,40.795262,0.5,0.5,0.0,0.0,10.5,540.0,0.0,1.0
19.0,1,5.8,-73.990742,40.724441,4,-73.978501,40.772284,0.5,0.5,2.5,0.0,22.5,960.0,1.0,0.0
